Country (i),Country (j),Year,X (ij) in 1000 USD,GDP (i),GDP (j),Dist (ij),Lang (ij),Area (i),Area (j),Inflation (i),Inflation (j)
NGA,SGP,2000,15042.288,,,,,,,,
NGA,SGP,2001,0.117,,,,,,,,
NGA,SGP,2002,23869.218,,,,,,,,
NGA,SGP,2003,1962.074,,,,,,,,
NGA,SGP,2006,7234.32,,,,,,,,
NGA,SGP,2007,46018.188,,,,,,,,
NGA,SGP,2008,84905.012,,,,,,,,
NGA,SGP,2009,33230.751,,,,,,,,
NGA,SGP,2010,215810.408,,,,,,,,
NGA,SGP,2011,319668.805,,,,,,,,
NGA,SGP,2012,1490529.435,,,,,,,,
NGA,SGP,2013,665481.688,,,,,,,,
NGA,SGP,2014,419601.34,,,,,,,,
NGA,SGP,2016,391070.876,,,,,,,,
NGA,ZAF,2000,266433.561,,,,,,,,
NGA,ZAF,2001,197689.503,,,,,,,,
NGA,ZAF,2002,388975.521,,,,,,,,
NGA,ZAF,2003,589779.863,,,,,,,,
NGA,ZAF,2006,1064801.953,,,,,,,,
NGA,ZAF,2007,1382293.844,,,,,,,,
NGA,ZAF,2008,2617612.471,,,,,,,,
NGA,ZAF,2009,1679174.92,,,,,,,,
NGA,ZAF,2010,1858174.588,,,,,,,,
NGA,ZAF,2011,2669056.403,,,,,,,,
NGA,ZAF,2012,4730797.696,,,,,,,,
NGA,ZAF,2013,4376218.522,,,,,,,,
NGA,ZAF,2014,5101253.845,,,,,,,,
NGA,ZAF,2016,1800080.137,,,,,,,,
NGA,ESP,2000,2346303.74,,,,,,,,
NGA,ESP,2001,1175565.227,,,,,,,,
NGA,ESP,2002,1020714.581,,,,,,,,
NGA,ESP,2003,1484165.218,,,,,,,,
NGA,ESP,2006,4725800.381,,,,,,,,
NGA,ESP,2007,717916.216,,,,,,,,
NGA,ESP,2008,2798629.327,,,,,,,,
NGA,ESP,2009,2178255.651,,,,,,,,
NGA,ESP,2010,2830075.071,,,,,,,,
NGA,ESP,2011,7412701.888,,,,,,,,
NGA,ESP,2012,7801977.095,,,,,,,,
NGA,ESP,2013,6325528.352,,,,,,,,
NGA,ESP,2014,9578485.594,,,,,,,,
NGA,ESP,2016,3029877.11,,,,,,,,
NGA,LKA,2007,1563.447,,,,,,,,
NGA,LKA,2008,89.859,,,,,,,,
NGA,LKA,2009,584.752,,,,,,,,
NGA,LKA,2010,373.765,,,,,,,,
NGA,LKA,2011,636.08,,,,,,,,
NGA,LKA,2012,133.499,,,,,,,,
NGA,LKA,2013,2372.358,,,,,,,,
NGA,LKA,2014,646.566,,,,,,,,
NGA,LKA,2016,26.736,,,,,,,,
NGA,TUR,2000,10.51,,,,,,,,
NGA,TUR,2006,1621.731,,,,,,,,
NGA,TUR,2007,35742.981,,,,,,,,
NGA,TUR,2008,52003.584,,,,,,,,
NGA,TUR,2009,194691.525,,,,,,,,
NGA,TUR,2010,475411.647,,,,,,,,
NGA,TUR,2011,447740.297,,,,,,,,
NGA,TUR,2012,526120.93,,,,,,,,
NGA,TUR,2013,675363.18,,,,,,,,
NGA,TUR,2014,2237142.17,,,,,,,,
NGA,TUR,2016,227613.004,,,,,,,,
NGA,ARE,2000,2468.788,,,,,,,,
NGA,ARE,2002,18614.056,,,,,,,,
NGA,ARE,2003,574.821,,,,,,,,
NGA,ARE,2006,1100.184,,,,,,,,
NGA,ARE,2007,39712.241,,,,,,,,
NGA,ARE,2008,76553.257,,,,,,,,
NGA,ARE,2009,48866.676,,,,,,,,
NGA,ARE,2010,53699.108,,,,,,,,
NGA,ARE,2011,231003.337,,,,,,,,
NGA,ARE,2012,92523.106,,,,,,,,
NGA,ARE,2013,155083.801,,,,,,,,
NGA,ARE,2014,126006.879,,,,,,,,
NGA,ARE,2016,192028.286,,,,,,,,
NGA,GBR,2000,6742.332,,,,,,,,
NGA,GBR,2001,44841.779,,,,,,,,
NGA,GBR,2002,10666.531,,,,,,,,
NGA,GBR,2003,96211.013,,,,,,,,
NGA,GBR,2006,31944.143,,,,,,,,
NGA,GBR,2007,283285.781,,,,,,,,
NGA,GBR,2008,1341725.713,,,,,,,,
NGA,GBR,2009,1052162.207,,,,,,,,
NGA,GBR,2010,1267360.586,,,,,,,,
NGA,GBR,2011,7809064.733,,,,,,,,
NGA,GBR,2012,9042007.481,,,,,,,,
NGA,GBR,2013,4653351.022,,,,,,,,
NGA,GBR,2014,5205237.807,,,,,,,,
NGA,GBR,2016,1159401.05,,,,,,,,
NGA,USA,2000,11499763.17,,,,,,,,
NGA,USA,2001,7320886.249,,,,,,,,
NGA,USA,2002,5830131.43,,,,,,,,
NGA,USA,2003,9210854.694,,,,,,,,
NGA,USA,2006,26656482.89,,,,,,,,
NGA,USA,2007,25157305.35,,,,,,,,
NGA,USA,2008,34758305.73,,,,,,,,
NGA,USA,2009,13618239.81,,,,,,,,
NGA,USA,2010,29755937.92,,,,,,,,
NGA,USA,2011,28327506.33,,,,,,,,
NGA,USA,2012,24139338.08,,,,,,,,
NGA,USA,2013,7669904.01,,,,,,,,
NGA,USA,2014,3954736.95,,,,,,,,
NGA,USA,2016,3976135.511,,,,,,,,
NGA,VNM,2007,48652.829,,,,,,,,
NGA,VNM,2008,32046.717,,,,,,,,
NGA,VNM,2009,29214.005,,,,,,,,
NGA,VNM,2010,188452.742,,,,,,,,
NGA,VNM,2011,173295.458,,,,,,,,
NGA,VNM,2012,103866.824,,,,,,,,
NGA,VNM,2013,171075.642,,,,,,,,
NGA,VNM,2014,91864.02,,,,,,,,
NGA,VNM,2016,34728.689,,,,,,,,
PAK,AUS,2000,121016.563,,,,,,,,
PAK,AUS,2001,101199.92,,,,,,,,
PAK,AUS,2002,112985.235,,,,,,,,
PAK,AUS,2003,115352.41,,,,,,,,
PAK,AUS,2004,128660.364,,,,,,,,
PAK,AUS,2005,120226.004,,,,,,,,
PAK,AUS,2006,124627.283,,,,,,,,
PAK,AUS,2007,124424.843,,,,,,,,
PAK,AUS,2008,140259.946,,,,,,,,
PAK,AUS,2009,118045.786,,,,,,,,
PAK,AUS,2010,145955.636,,,,,,,,
PAK,AUS,2011,166277.899,,,,,,,,
PAK,AUS,2012,177132.355,,,,,,,,
PAK,AUS,2013,261462.897,,,,,,,,
PAK,AUS,2014,166970.866,,,,,,,,
PAK,AUS,2015,175549.878,,,,,,,,
PAK,AUS,2016,247229.838,,,,,,,,
PAK,BGD,2000,141173.848,,,,,,,,
PAK,BGD,2001,116996.915,,,,,,,,
PAK,BGD,2002,103837.9,,,,,,,,
PAK,BGD,2003,166222.63,,,,,,,,
PAK,BGD,2004,192727.583,,,,,,,,
PAK,BGD,2005,232415.591,,,,,,,,
PAK,BGD,2006,265910.198,,,,,,,,
PAK,BGD,2007,273633.397,,,,,,,,
PAK,BGD,2008,422263.516,,,,,,,,
PAK,BGD,2009,365864.628,,,,,,,,
PAK,BGD,2010,636272.606,,,,,,,,
PAK,BGD,2011,946699.927,,,,,,,,
PAK,BGD,2012,695944.849,,,,,,,,
PAK,BGD,2013,718321.271,,,,,,,,
PAK,BGD,2014,687454.535,,,,,,,,
PAK,BGD,2015,697269.782,,,,,,,,
PAK,BGD,2016,656160.3,,,,,,,,
PAK,BEL,2000,184200.338,,,,,,,,
PAK,BEL,2001,176551.79,,,,,,,,
PAK,BEL,2002,215151.79,,,,,,,,
PAK,BEL,2003,254485.189,,,,,,,,
PAK,BEL,2004,259390.922,,,,,,,,
PAK,BEL,2005,339730.857,,,,,,,,
PAK,BEL,2006,338706.713,,,,,,,,
PAK,BEL,2007,359164.385,,,,,,,,
PAK,BEL,2008,426608.015,,,,,,,,
PAK,BEL,2009,393974.663,,,,,,,,
PAK,BEL,2010,511795.776,,,,,,,,
PAK,BEL,2011,655891.803,,,,,,,,
PAK,BEL,2012,494062.379,,,,,,,,
PAK,BEL,2013,571811.339,,,,,,,,
PAK,BEL,2014,656266.241,,,,,,,,
PAK,BEL,2015,591978.544,,,,,,,,
PAK,BEL,2016,649799.906,,,,,,,,
PAK,BRA,2000,7265.318,,,,,,,,
PAK,BRA,2001,5603.113,,,,,,,,
PAK,BRA,2002,5646.782,,,,,,,,
PAK,BRA,2003,4536.184,,,,,,,,
PAK,BRA,2004,4961.548,,,,,,,,
PAK,BRA,2005,11682.999,,,,,,,,
PAK,BRA,2006,31377.056,,,,,,,,
PAK,BRA,2007,50438.748,,,,,,,,
PAK,BRA,2008,78471.679,,,,,,,,
PAK,BRA,2009,35606.053,,,,,,,,
PAK,BRA,2010,68984.877,,,,,,,,
PAK,BRA,2011,88691.992,,,,,,,,
PAK,BRA,2012,82916.79,,,,,,,,
PAK,BRA,2013,86894.268,,,,,,,,
PAK,BRA,2014,76188.573,,,,,,,,
PAK,BRA,2015,56344.262,,,,,,,,
PAK,BRA,2016,35933.551,,,,,,,,
PAK,CAN,2000,190462.972,,,,,,,,
PAK,CAN,2001,177923.78,,,,,,,,
PAK,CAN,2002,191364.284,,,,,,,,
PAK,CAN,2003,196514.225,,,,,,,,
PAK,CAN,2004,179572.862,,,,,,,,
PAK,CAN,2005,211527.11,,,,,,,,
PAK,CAN,2006,211271.382,,,,,,,,
PAK,CAN,2007,192676.386,,,,,,,,
PAK,CAN,2008,187877.91,,,,,,,,
PAK,CAN,2009,171980.797,,,,,,,,
PAK,CAN,2010,227145.723,,,,,,,,
PAK,CAN,2011,212941.598,,,,,,,,
PAK,CAN,2012,222114.822,,,,,,,,
PAK,CAN,2013,233822.564,,,,,,,,
PAK,CAN,2014,223681.551,,,,,,,,
PAK,CAN,2015,215888.616,,,,,,,,
PAK,CAN,2016,218266.024,,,,,,,,
PAK,CHN,2000,242434.829,,,,,,,,
PAK,CHN,2001,277527.839,,,,,,,,
PAK,CHN,2002,236092.771,,,,,,,,
PAK,CHN,2003,258261.783,,,,,,,,
PAK,CHN,2004,284793.268,,,,,,,,
PAK,CHN,2005,432492.641,,,,,,,,
PAK,CHN,2006,505853.22,,,,,,,,
PAK,CHN,2007,603202.738,,,,,,,,
PAK,CHN,2008,723699.129,,,,,,,,
PAK,CHN,2009,979796.361,,,,,,,,
PAK,CHN,2010,1374708.88,,,,,,,,
PAK,CHN,2011,1668503.416,,,,,,,,
PAK,CHN,2012,2616449.436,,,,,,,,
PAK,CHN,2013,2634783.278,,,,,,,,
PAK,CHN,2014,2237760.893,,,,,,,,
PAK,CHN,2015,1927905.303,,,,,,,,
PAK,CHN,2016,1573929.403,,,,,,,,
PAK,EGY,2000,41122.383,,,,,,,,
PAK,EGY,2001,44571.56,,,,,,,,
PAK,EGY,2002,52998.271,,,,,,,,
PAK,EGY,2003,40159.204,,,,,,,,
PAK,EGY,2004,45818.846,,,,,,,,
PAK,EGY,2005,51803.474,,,,,,,,
PAK,EGY,2006,72053.738,,,,,,,,
PAK,EGY,2007,78321.084,,,,,,,,
PAK,EGY,2008,98524.687,,,,,,,,
PAK,EGY,2009,100118.79,,,,,,,,
PAK,EGY,2010,101626.715,,,,,,,,
PAK,EGY,2011,179448.016,,,,,,,,
PAK,EGY,2012,219324.629,,,,,,,,
PAK,EGY,2013,155639.346,,,,,,,,
PAK,EGY,2014,163623.773,,,,,,,,
PAK,EGY,2015,132861.784,,,,,,,,
PAK,EGY,2016,102192.668,,,,,,,,
PAK,FRA,2000,283374.592,,,,,,,,
PAK,FRA,2001,263938.23,,,,,,,,
PAK,FRA,2002,258231.677,,,,,,,,
PAK,FRA,2003,304009.644,,,,,,,,
PAK,FRA,2004,339473.756,,,,,,,,
PAK,FRA,2005,361876.256,,,,,,,,
PAK,FRA,2006,345682.613,,,,,,,,
PAK,FRA,2007,348106.483,,,,,,,,
PAK,FRA,2008,353723.509,,,,,,,,
PAK,FRA,2009,309059.755,,,,,,,,
PAK,FRA,2010,349746.057,,,,,,,,
PAK,FRA,2011,393230.25,,,,,,,,
PAK,FRA,2012,322350.486,,,,,,,,
PAK,FRA,2013,401817.364,,,,,,,,
PAK,FRA,2014,418842.31,,,,,,,,
PAK,FRA,2015,355634.55,,,,,,,,
PAK,FRA,2016,364106.421,,,,,,,,
PAK,DEU,2000,512462.96,,,,,,,,
PAK,DEU,2001,477067.75,,,,,,,,
PAK,DEU,2002,481902.181,,,,,,,,
PAK,DEU,2003,605741.059,,,,,,,,
PAK,DEU,2004,599644.697,,,,,,,,
PAK,DEU,2005,712434.168,,,,,,,,
PAK,DEU,2006,689411.482,,,,,,,,
PAK,DEU,2007,714813.094,,,,,,,,
PAK,DEU,2008,837789.267,,,,,,,,
PAK,DEU,2009,706227.821,,,,,,,,
PAK,DEU,2010,972078.512,,,,,,,,
PAK,DEU,2011,1297860.013,,,,,,,,
PAK,DEU,2012,963417.434,,,,,,,,
PAK,DEU,2013,1071520.937,,,,,,,,
PAK,DEU,2014,1203566.605,,,,,,,,
PAK,DEU,2015,1130125.3,,,,,,,,
PAK,DEU,2016,1170330.816,,,,,,,,
PAK,HKG,2000,541989.281,,,,,,,,
PAK,HKG,2001,468420.598,,,,,,,,
PAK,HKG,2002,474813.037,,,,,,,,
PAK,HKG,2003,546227.465,,,,,,,,
PAK,HKG,2004,575329.578,,,,,,,,
PAK,HKG,2005,596649.536,,,,,,,,
PAK,HKG,2006,678147.036,,,,,,,,
PAK,HKG,2007,602331.138,,,,,,,,
PAK,HKG,2008,457560.314,,,,,,,,
PAK,HKG,2009,351732.122,,,,,,,,
PAK,HKG,2010,489742.368,,,,,,,,
PAK,HKG,2011,417015.853,,,,,,,,
PAK,HKG,2012,411420.074,,,,,,,,
PAK,HKG,2013,404176.75,,,,,,,,
PAK,HKG,2014,316177.854,,,,,,,,
PAK,HKG,2015,233239.081,,,,,,,,
PAK,HKG,2016,134022.355,,,,,,,,
PAK,IND,2000,59418.888,,,,,,,,
PAK,IND,2001,54436.742,,,,,,,,
PAK,IND,2002,48713.705,,,,,,,,
PAK,IND,2003,81181.997,,,,,,,,
PAK,IND,2004,92668.391,,,,,,,,
PAK,IND,2005,334872.008,,,,,,,,
PAK,IND,2006,326039.957,,,,,,,,
PAK,IND,2007,290525.774,,,,,,,,
PAK,IND,2008,352765.037,,,,,,,,
PAK,IND,2009,232860.676,,,,,,,,
PAK,IND,2010,269032.215,,,,,,,,
PAK,IND,2011,272495.166,,,,,,,,
PAK,IND,2012,347305.162,,,,,,,,
PAK,IND,2013,401881.922,,,,,,,,
PAK,IND,2014,391283.657,,,,,,,,
PAK,IND,2015,310980.804,,,,,,,,
PAK,IND,2016,347602.614,,,,,,,,
PAK,ITA,2000,217373.919,,,,,,,,
PAK,ITA,2001,247390.062,,,,,,,,
PAK,ITA,2002,273086.14,,,,,,,,
PAK,ITA,2003,400192.461,,,,,,,,
PAK,ITA,2004,448899.833,,,,,,,,
PAK,ITA,2005,576413.866,,,,,,,,
PAK,ITA,2006,616964.175,,,,,,,,
PAK,ITA,2007,676532.984,,,,,,,,
PAK,ITA,2008,695303.571,,,,,,,,
PAK,ITA,2009,551101.299,,,,,,,,
PAK,ITA,2010,637579.051,,,,,,,,
PAK,ITA,2011,773158.531,,,,,,,,
PAK,ITA,2012,518949.245,,,,,,,,
PAK,ITA,2013,640829.17,,,,,,,,
PAK,ITA,2014,759329.27,,,,,,,,
PAK,ITA,2015,614522.554,,,,,,,,
PAK,ITA,2016,660631.019,,,,,,,,
PAK,JPN,2000,238175.953,,,,,,,,
PAK,JPN,2001,187691.671,,,,,,,,
PAK,JPN,2002,141639.957,,,,,,,,
PAK,JPN,2003,138950.62,,,,,,,,
PAK,JPN,2004,133207.495,,,,,,,,
PAK,JPN,2005,140139.468,,,,,,,,
PAK,JPN,2006,128860.954,,,,,,,,
PAK,JPN,2007,119333.21,,,,,,,,
PAK,JPN,2008,136379.405,,,,,,,,
PAK,JPN,2009,96656.144,,,,,,,,
PAK,JPN,2010,120577.62,,,,,,,,
PAK,JPN,2011,204981.451,,,,,,,,
PAK,JPN,2012,183499.565,,,,,,,,
PAK,JPN,2013,182718.809,,,,,,,,
PAK,JPN,2014,189524.886,,,,,,,,
PAK,JPN,2015,177650.143,,,,,,,,
PAK,JPN,2016,166211.47,,,,,,,,
PAK,KOR,2000,264126.94,,,,,,,,
PAK,KOR,2001,282004.292,,,,,,,,
PAK,KOR,2002,246707.978,,,,,,,,
PAK,KOR,2003,205952.352,,,,,,,,
PAK,KOR,2004,199585.472,,,,,,,,
PAK,KOR,2005,199984.42,,,,,,,,
PAK,KOR,2006,177234.804,,,,,,,,
PAK,KOR,2007,181888.549,,,,,,,,
PAK,KOR,2008,207601.942,,,,,,,,
PAK,KOR,2009,237088.196,,,,,,,,
PAK,KOR,2010,278935.052,,,,,,,,
PAK,KOR,2011,401704.096,,,,,,,,
PAK,KOR,2012,329873.152,,,,,,,,
PAK,KOR,2013,397165.446,,,,,,,,
PAK,KOR,2014,376007.123,,,,,,,,
PAK,KOR,2015,286831.853,,,,,,,,
PAK,KOR,2016,248304.477,,,,,,,,
PAK,MYS,2000,53093.675,,,,,,,,
PAK,MYS,2001,47727.501,,,,,,,,
PAK,MYS,2002,63177.268,,,,,,,,
PAK,MYS,2003,93452.494,,,,,,,,
PAK,MYS,2004,82477.02,,,,,,,,
PAK,MYS,2005,65400.509,,,,,,,,
PAK,MYS,2006,58884.123,,,,,,,,
PAK,MYS,2007,74237.49,,,,,,,,
PAK,MYS,2008,134170.695,,,,,,,,
PAK,MYS,2009,152010.336,,,,,,,,
PAK,MYS,2010,141246.132,,,,,,,,
PAK,MYS,2011,238889.791,,,,,,,,
PAK,MYS,2012,229578.194,,,,,,,,
PAK,MYS,2013,203728.154,,,,,,,,
PAK,MYS,2014,231649.063,,,,,,,,
PAK,MYS,2015,179039.375,,,,,,,,
PAK,MYS,2016,151177.483,,,,,,,,
PAK,MEX,2000,23469.04,,,,,,,,
PAK,MEX,2001,25185.268,,,,,,,,
PAK,MEX,2002,48612.592,,,,,,,,
PAK,MEX,2003,54331.099,,,,,,,,
PAK,MEX,2004,52525.388,,,,,,,,
PAK,MEX,2005,56526.134,,,,,,,,
PAK,MEX,2006,64759.995,,,,,,,,
PAK,MEX,2007,66274.846,,,,,,,,
PAK,MEX,2008,80026.101,,,,,,,,
PAK,MEX,2009,64663.662,,,,,,,,
PAK,MEX,2010,85516.85,,,,,,,,
PAK,MEX,2011,110537.261,,,,,,,,
PAK,MEX,2012,111955.286,,,,,,,,
PAK,MEX,2013,122455.93,,,,,,,,
PAK,MEX,2014,119495.583,,,,,,,,
PAK,MEX,2015,99575.508,,,,,,,,
PAK,MEX,2016,101095.519,,,,,,,,
PAK,NLD,2000,236633.711,,,,,,,,
PAK,NLD,2001,240660.934,,,,,,,,
PAK,NLD,2002,264172.38,,,,,,,,
PAK,NLD,2003,310456.451,,,,,,,,
PAK,NLD,2004,331279.142,,,,,,,,
PAK,NLD,2005,377602.995,,,,,,,,
PAK,NLD,2006,433316.297,,,,,,,,
PAK,NLD,2007,449845.204,,,,,,,,
PAK,NLD,2008,540618.388,,,,,,,,
PAK,NLD,2009,390385.54,,,,,,,,
PAK,NLD,2010,391508.507,,,,,,,,
PAK,NLD,2011,523691.672,,,,,,,,
PAK,NLD,2012,440840.731,,,,,,,,
PAK,NLD,2013,626439.62,,,,,,,,
PAK,NLD,2014,668020.384,,,,,,,,
PAK,NLD,2015,660370.429,,,,,,,,
PAK,NLD,2016,647683.962,,,,,,,,
PAK,NGA,2000,44199.061,,,,,,,,
PAK,NGA,2001,39482.491,,,,,,,,
PAK,NGA,2002,41822.801,,,,,,,,
PAK,NGA,2003,88982.847,,,,,,,,
PAK,NGA,2004,66215.218,,,,,,,,
PAK,NGA,2005,51291.02,,,,,,,,
PAK,NGA,2006,33883.744,,,,,,,,
PAK,NGA,2007,19434.834,,,,,,,,
PAK,NGA,2008,26391.327,,,,,,,,
PAK,NGA,2009,36858.845,,,,,,,,
PAK,NGA,2010,29768.309,,,,,,,,
PAK,NGA,2011,29443.217,,,,,,,,
PAK,NGA,2012,35452.984,,,,,,,,
PAK,NGA,2013,43636.536,,,,,,,,
PAK,NGA,2014,61718.747,,,,,,,,
PAK,NGA,2015,50155.391,,,,,,,,
PAK,NGA,2016,36615.98,,,,,,,,
PAK,RUS,2000,5429.121,,,,,,,,
PAK,RUS,2001,8091.842,,,,,,,,
PAK,RUS,2002,5744.864,,,,,,,,
PAK,RUS,2003,16749.372,,,,,,,,
PAK,RUS,2004,20249.514,,,,,,,,
PAK,RUS,2005,48105.452,,,,,,,,
PAK,RUS,2006,66763.071,,,,,,,,
PAK,RUS,2007,86818.962,,,,,,,,
PAK,RUS,2008,126824.893,,,,,,,,
PAK,RUS,2009,88827.197,,,,,,,,
PAK,RUS,2010,144325.769,,,,,,,,
PAK,RUS,2011,191505.361,,,,,,,,
PAK,RUS,2012,186192.189,,,,,,,,
PAK,RUS,2013,205502.684,,,,,,,,
PAK,RUS,2014,187504.766,,,,,,,,
PAK,RUS,2015,160895.135,,,,,,,,
PAK,RUS,2016,144660.282,,,,,,,,
PAK,SAU,2000,245254.839,,,,,,,,
PAK,SAU,2001,294224.81,,,,,,,,
PAK,SAU,2002,388146.812,,,,,,,,
PAK,SAU,2003,461048.797,,,,,,,,
PAK,SAU,2004,344593.789,,,,,,,,
PAK,SAU,2005,352425.008,,,,,,,,
PAK,SAU,2006,307094.729,,,,,,,,
PAK,SAU,2007,288715.916,,,,,,,,
PAK,SAU,2008,439221.791,,,,,,,,
PAK,SAU,2009,424310.567,,,,,,,,
PAK,SAU,2010,406583.793,,,,,,,,
PAK,SAU,2011,417953.909,,,,,,,,
PAK,SAU,2012,454389.712,,,,,,,,
PAK,SAU,2013,492538.569,,,,,,,,
PAK,SAU,2014,508548.444,,,,,,,,
PAK,SAU,2015,419161.766,,,,,,,,
PAK,SAU,2016,375616.521,,,,,,,,
PAK,SGP,2000,53040.923,,,,,,,,
PAK,SGP,2001,44990.609,,,,,,,,
PAK,SGP,2002,51657.09,,,,,,,,
PAK,SGP,2003,134955.712,,,,,,,,
PAK,SGP,2004,115683.309,,,,,,,,
PAK,SGP,2005,30868.32,,,,,,,,
PAK,SGP,2006,54996.312,,,,,,,,
PAK,SGP,2007,57161.7,,,,,,,,
PAK,SGP,2008,41095.767,,,,,,,,
PAK,SGP,2009,34687.464,,,,,,,,
PAK,SGP,2010,51340.465,,,,,,,,
PAK,SGP,2011,61635.65,,,,,,,,
PAK,SGP,2012,53465.237,,,,,,,,
PAK,SGP,2013,82503.58,,,,,,,,
PAK,SGP,2014,231227.638,,,,,,,,
PAK,SGP,2015,190787.413,,,,,,,,
PAK,SGP,2016,53950.166,,,,,,,,
PAK,ZAF,2000,73828.638,,,,,,,,
PAK,ZAF,2001,78247.985,,,,,,,,
PAK,ZAF,2002,82642.578,,,,,,,,
PAK,ZAF,2003,114046.314,,,,,,,,
PAK,ZAF,2004,121011.971,,,,,,,,
PAK,ZAF,2005,221294.134,,,,,,,,
PAK,ZAF,2006,294257.9,,,,,,,,
PAK,ZAF,2007,274402.606,,,,,,,,
PAK,ZAF,2008,280906.733,,,,,,,,
PAK,ZAF,2009,190177.982,,,,,,,,
PAK,ZAF,2010,253271.97,,,,,,,,
PAK,ZAF,2011,284539.219,,,,,,,,
PAK,ZAF,2012,271122.299,,,,,,,,
PAK,ZAF,2013,289177.296,,,,,,,,
PAK,ZAF,2014,290041.953,,,,,,,,
PAK,ZAF,2015,222396.284,,,,,,,,
PAK,ZAF,2016,163369.945,,,,,,,,
PAK,ESP,2000,162665.806,,,,,,,,
PAK,ESP,2001,167649.728,,,,,,,,
PAK,ESP,2002,189178.326,,,,,,,,
PAK,ESP,2003,268154.669,,,,,,,,
PAK,ESP,2004,298005.407,,,,,,,,
PAK,ESP,2005,386053.214,,,,,,,,
PAK,ESP,2006,446614.971,,,,,,,,
PAK,ESP,2007,481062.87,,,,,,,,
PAK,ESP,2008,490987.788,,,,,,,,
PAK,ESP,2009,406429.912,,,,,,,,
PAK,ESP,2010,473637.315,,,,,,,,
PAK,ESP,2011,569505.981,,,,,,,,
PAK,ESP,2012,503438.276,,,,,,,,
PAK,ESP,2013,602097.364,,,,,,,,
PAK,ESP,2014,789729.273,,,,,,,,
PAK,ESP,2015,782223.453,,,,,,,,
PAK,ESP,2016,836936.363,,,,,,,,
PAK,LKA,2000,82024.116,,,,,,,,
PAK,LKA,2001,74577.292,,,,,,,,
PAK,LKA,2002,71198.863,,,,,,,,
PAK,LKA,2003,83438.47,,,,,,,,
PAK,LKA,2004,96706.303,,,,,,,,
PAK,LKA,2005,153643.734,,,,,,,,
PAK,LKA,2006,174993.049,,,,,,,,
PAK,LKA,2007,208528.698,,,,,,,,
PAK,LKA,2008,216578.466,,,,,,,,
PAK,LKA,2009,214259.713,,,,,,,,
PAK,LKA,2010,283765.039,,,,,,,,
PAK,LKA,2011,347707.688,,,,,,,,
PAK,LKA,2012,300870.67,,,,,,,,
PAK,LKA,2013,316345.631,,,,,,,,
PAK,LKA,2014,265960.582,,,,,,,,
PAK,LKA,2015,259516.078,,,,,,,,
PAK,LKA,2016,237053.379,,,,,,,,
PAK,TUR,2000,100882.914,,,,,,,,
PAK,TUR,2001,86982.781,,,,,,,,
PAK,TUR,2002,109636.993,,,,,,,,
PAK,TUR,2003,198891.229,,,,,,,,
PAK,TUR,2004,216290.484,,,,,,,,
PAK,TUR,2005,299285.21,,,,,,,,
PAK,TUR,2006,339056.587,,,,,,,,
PAK,TUR,2007,438513.233,,,,,,,,
PAK,TUR,2008,427350.035,,,,,,,,
PAK,TUR,2009,405716.869,,,,,,,,
PAK,TUR,2010,642970.751,,,,,,,,
PAK,TUR,2011,754883.618,,,,,,,,
PAK,TUR,2012,415645.592,,,,,,,,
PAK,TUR,2013,406444.622,,,,,,,,
PAK,TUR,2014,388828.455,,,,,,,,
PAK,TUR,2015,233938.586,,,,,,,,
PAK,TUR,2016,234905.699,,,,,,,,
PAK,ARE,2000,552562.696,,,,,,,,
PAK,ARE,2001,675130.844,,,,,,,,
PAK,ARE,2002,815253.336,,,,,,,,
PAK,ARE,2003,1098651.766,,,,,,,,
PAK,ARE,2004,48435.284,,,,,,,,
PAK,ARE,2005,1210982.653,,,,,,,,
PAK,ARE,2006,1220296.733,,,,,,,,
PAK,ARE,2007,1686703.888,,,,,,,,
PAK,ARE,2008,1971988.159,,,,,,,,
PAK,ARE,2009,1480333.834,,,,,,,,
PAK,ARE,2010,1769483.17,,,,,,,,
PAK,ARE,2011,1872863.063,,,,,,,,
PAK,ARE,2012,2849217.99,,,,,,,,
PAK,ARE,2013,1747752.417,,,,,,,,
PAK,ARE,2014,1275954.068,,,,,,,,
PAK,ARE,2015,849735.356,,,,,,,,
PAK,ARE,2016,769707.77,,,,,,,,
PAK,GBR,2000,595661.074,,,,,,,,
PAK,GBR,2001,626477.832,,,,,,,,
PAK,GBR,2002,708028.823,,,,,,,,
PAK,GBR,2003,833970.552,,,,,,,,
PAK,GBR,2004,930069.687,,,,,,,,
PAK,GBR,2005,904814.544,,,,,,,,
PAK,GBR,2006,929991.593,,,,,,,,
PAK,GBR,2007,949244.643,,,,,,,,
PAK,GBR,2008,990618.523,,,,,,,,
PAK,GBR,2009,934386.562,,,,,,,,
PAK,GBR,2010,1093585.339,,,,,,,,
PAK,GBR,2011,1220301.879,,,,,,,,
PAK,GBR,2012,1218530.001,,,,,,,,
PAK,GBR,2013,1428320.143,,,,,,,,
PAK,GBR,2014,1643928.015,,,,,,,,
PAK,GBR,2015,1565350.091,,,,,,,,
PAK,GBR,2016,1550573.675,,,,,,,,
PAK,USA,2000,2272018.07,,,,,,,,
PAK,USA,2001,2238273.068,,,,,,,,
PAK,USA,2002,2412964.302,,,,,,,,
PAK,USA,2003,2748253.139,,,,,,,,
PAK,USA,2004,2911211.67,,,,,,,,
PAK,USA,2005,3971194.269,,,,,,,,
