Country (i),Country (j),Year,X (ij) in 1000 USD,GDP (i),GDP (j),Dist (ij),Lang (ij),Area (i),Area (j),Inflation (i),Inflation (j)
SAU,FRA,2004,26497.63,437231000000,2502880000000,4694.5,0,2153168,547026,0.515507898,2.142089646
SAU,FRA,2005,30717.7,461602000000,2543120000000,4694.5,0,2153168,547026,0.479231672,1.745869364
SAU,FRA,2006,20400.55,474473000000,2603520000000,4694.5,0,2153168,547026,2.209023141,1.675124496
SAU,FRA,2007,14304.59,483237000000,2665000000000,4694.5,0,2153168,547026,4.167823584,1.48799806
SAU,FRA,2008,32243.2,513438000000,2670210000000,4694.5,0,2153168,547026,9.870248168,2.812861949
SAU,FRA,2009,7937.55,502865000000,2591670000000,4694.5,0,2153168,547026,5.057222761,0.087620478
SAU,FRA,2010,12487.21,528207000000,2642610000000,4694.5,0,2153168,547026,5.33941733,1.531122704
SAU,FRA,2011,16709.08,581011000000,2700550000000,4694.5,0,2153168,547026,5.826216374,2.111597952
SAU,FRA,2012,35765.37,612452000000,2709010000000,4694.5,0,2153168,547026,2.866270299,1.954195316
SAU,FRA,2013,23852.0,628984000000,2724620000000,4694.5,0,2153168,547026,3.511042098,0.863715498
SAU,FRA,2014,100131.01,651958000000,2750680000000,4694.5,0,2153168,547026,2.241853488,0.507758823
SAU,FRA,2015,49368.59,678730000000,2781290000000,4694.5,0,2153168,547026,1.222693186,0.037514381
SAU,FRA,2016,337021.85,690069000000,2813860000000,4694.5,0,2153168,547026,2.053470768,0.183334861
SAU,DEU,2000,3880.80,379223000000,3123910000000,4178.845,0,2153168,357325,-1.124998385,1.440268187
SAU,DEU,2001,18707.4,374632000000,3176870000000,4178.845,0,2153168,357325,-1.120948049,1.983856936
SAU,DEU,2002,8105.87,364070000000,3176870000000,4178.845,0,2153168,357325,0.247186492,1.420805605
SAU,DEU,2003,21484.02,404999000000,3154320000000,4178.845,0,2153168,357325,0.612195358,1.034227766
SAU,DEU,2004,31533.10,437231000000,3191220000000,4178.845,0,2153168,357325,0.515507898,1.665733409
SAU,DEU,2005,30408.10,461602000000,3213780000000,4178.845,0,2153168,357325,0.479231672,1.546909652
SAU,DEU,2006,37298.0,474473000000,3332690000000,4178.845,0,2153168,357325,2.209023141,1.577428259
SAU,DEU,2007,40608.25,483237000000,3441360000000,4178.845,0,2153168,357325,4.167823584,2.298341797
SAU,DEU,2008,47276.05,513438000000,3478600000000,4178.845,0,2153168,357325,9.870248168,2.628381749
SAU,DEU,2009,37826.79,502865000000,3283140000000,4178.845,0,2153168,357325,5.057222761,0.31273763
SAU,DEU,2010,57077.40,528207000000,3417090000000,4178.845,0,2153168,357325,5.33941733,1.103809161
SAU,DEU,2011,71647.55,581011000000,3542160000000,4178.845,0,2153168,357325,5.826216374,2.075174525
SAU,DEU,2012,82185.70,612452000000,3559590000000,4178.845,0,2153168,357325,2.866270299,2.008490922
SAU,DEU,2013,104129.19,628984000000,3577010000000,4178.845,0,2153168,357325,3.511042098,1.50472098
SAU,DEU,2014,81744.40,651958000000,3654920000000,4178.845,0,2153168,357325,2.241853488,0.906797949
SAU,DEU,2015,75631.29,678730000000,3718480000000,4178.845,0,2153168,357325,1.222693186,0.51442054
SAU,DEU,2016,230061.52,690069000000,3801860000000,4178.845,0,2153168,357325,2.053470768,0.491748625
SAU,HKG,2000,284823.02,379223000000,153401000000,6813.409,0,2153168,1092,-1.124998385,-3.685503686
SAU,HKG,2001,366747.92,374632000000,154261000000,6813.409,0,2153168,1092,-1.120948049,-1.658163265
SAU,HKG,2002,279848.3,364070000000,156817000000,6813.409,0,2153168,1092,0.247186492,-2.983138781
SAU,HKG,2003,124208.42,404999000000,161610000000,6813.409,0,2153168,1092,0.612195358,-2.673796791
SAU,HKG,2004,316479.06,437231000000,175670000000,6813.409,0,2153168,1092,0.515507898,-0.274725275
SAU,HKG,2005,514331.62,461602000000,188649000000,6813.409,0,2153168,1092,0.479231672,0.826446281
SAU,HKG,2006,549909.56,474473000000,201916000000,6813.409,0,2153168,1092,2.209023141,2.01411015
SAU,HKG,2007,443144.86,483237000000,214969000000,6813.409,0,2153168,1092,4.167823584,2.030117122
SAU,HKG,2008,252057.38,513438000000,219544000000,6813.409,0,2153168,1092,9.870248168,4.296490653
SAU,HKG,2009,203665.24,502865000000,214145000000,6813.409,0,2153168,1092,5.057222761,0.576519916
SAU,HKG,2010,306684.91,528207000000,228638000000,6813.409,0,2153168,1092,5.33941733,2.313705055
SAU,HKG,2011,399256.23,581011000000,239646000000,6813.409,0,2153168,1092,5.826216374,5.276561068
SAU,HKG,2012,383715.67,612452000000,243721000000,6813.409,0,2153168,1092,2.866270299,4.063860668
SAU,HKG,2013,170271.41,628984000000,251280000000,6813.409,0,2153168,1092,3.511042098,4.323570432
SAU,HKG,2014,206809.79,651958000000,258221000000,6813.409,0,2153168,1092,2.241853488,4.438502674
SAU,HKG,2015,257771.78,678730000000,264387000000,6813.409,0,2153168,1092,1.222693186,2.995391705
SAU,HKG,2016,254538.33,690069000000,270105000000,6813.409,0,2153168,1092,2.053470768,2.411135968
SAU,IND,2000,203207.72,379223000000,873357000000,3053.153,0,2153168,3287590,-1.124998385,4.00943591
SAU,IND,2001,302094.77,374632000000,915488000000,3053.153,0,2153168,3287590,-1.120948049,3.779293122
SAU,IND,2002,312847.85,364070000000,950313000000,3053.153,0,2153168,3287590,0.247186492,4.297152039
SAU,IND,2003,329881.47,404999000000,1025010000000,3053.153,0,2153168,3287590,0.612195358,3.805858995
SAU,IND,2004,478186.19,437231000000,1106220000000,3053.153,0,2153168,3287590,0.515507898,3.767251735
SAU,IND,2005,574903.3,461602000000,1193870000000,3053.153,0,2153168,3287590,0.479231672,4.24634362
SAU,IND,2006,730507.63,474473000000,1290110000000,3053.153,0,2153168,3287590,2.209023141,5.796523376
SAU,IND,2007,1089971.35,483237000000,1388940000000,3053.153,0,2153168,3287590,4.167823584,6.372881356
SAU,IND,2008,1284744.80,513438000000,1431810000000,3053.153,0,2153168,3287590,9.870248168,8.349267049
SAU,IND,2009,1191628.30,502865000000,1544380000000,3053.153,0,2153168,3287590,5.057222761,10.88235294
SAU,IND,2010,1713784.00,528207000000,1675620000000,3053.153,0,2153168,3287590,5.33941733,11.98938992
SAU,IND,2011,2206363.82,581011000000,1763440000000,3053.153,0,2153168,3287590,5.826216374,8.858360966
SAU,IND,2012,2444450.78,612452000000,1859660000000,3053.153,0,2153168,3287590,2.866270299,9.312445605
SAU,IND,2013,2683917.75,628984000000,1978420000000,3053.153,0,2153168,3287590,3.511042098,10.90764331
SAU,IND,2014,3717383.36,651958000000,2125020000000,3053.153,0,2153168,3287590,2.241853488,6.353194544
SAU,IND,2015,2953072.22,678730000000,2294950000000,3053.153,0,2153168,3287590,1.222693186,5.872426595
SAU,IND,2016,2900763.67,690069000000,2482430000000,3053.153,0,2153168,3287590,2.053470768,4.941026458
SAU,ITA,2000,135738.56,379223000000,2060210000000,3684.742,0,2153168,301323,-1.124998385,2.537685321
SAU,ITA,2001,184615.69,374632000000,2096720000000,3684.742,0,2153168,301323,-1.120948049,2.785165427
SAU,ITA,2002,183714.36,364070000000,2101930000000,3684.742,0,2153168,301323,0.247186492,2.465323192
SAU,ITA,2003,226139.21,404999000000,2105110000000,3684.742,0,2153168,301323,0.612195358,2.672555528
SAU,ITA,2004,292997.96,437231000000,2138410000000,3684.742,0,2153168,301323,0.515507898,2.206736614
SAU,ITA,2005,328986.22,461602000000,2158720000000,3684.742,0,2153168,301323,0.479231672,1.985292985
SAU,ITA,2006,384714.9,474473000000,2202040000000,3684.742,0,2153168,301323,2.209023141,2.09084391
SAU,ITA,2007,445346.59,483237000000,2234490000000,3684.742,0,2153168,301323,4.167823584,1.829741122
SAU,ITA,2008,422573.32,513438000000,2211020000000,3684.742,0,2153168,301323,9.870248168,3.347832584
SAU,ITA,2009,325057.32,502865000000,2089810000000,3684.742,0,2153168,301323,5.057222761,0.774768131
SAU,ITA,2010,599034.08,528207000000,2125060000000,3684.742,0,2153168,301323,5.33941733,1.525516021
SAU,ITA,2011,891855.24,581011000000,2137310000000,3684.742,0,2153168,301323,5.826216374,2.780632729
SAU,ITA,2012,862102.41,612452000000,2077060000000,3684.742,0,2153168,301323,2.866270299,3.041363332
SAU,ITA,2013,747598.53,628984000000,2041170000000,3684.742,0,2153168,301323,3.511042098,1.219993423
SAU,ITA,2014,843683.94,651958000000,2043490000000,3684.742,0,2153168,301323,2.241853488,0.24104743
SAU,ITA,2015,676947.7,678730000000,2062370000000,3684.742,0,2153168,301323,1.222693186,0.0387904
SAU,ITA,2016,702304.96,690069000000,2085990000000,3684.742,0,2153168,301323,2.053470768,-0.094016657
SAU,JPN,2000,245086.70,379223000000,5348940000000,8701.922,0,2153168,377801,-1.124998385,-0.676578684
SAU,JPN,2001,209221.86,374632000000,5370670000000,8701.922,0,2153168,377801,-1.120948049,-0.740055504
SAU,JPN,2002,204565.32,364070000000,5377010000000,8701.922,0,2153168,377801,0.247186492,-0.923494027
SAU,JPN,2003,311290.25,404999000000,5459180000000,8701.922,0,2153168,377801,0.612195358,-0.256541816
SAU,JPN,2004,218112.00,437231000000,5579540000000,8701.922,0,2153168,377801,0.515507898,-0.008573388
SAU,JPN,2005,230419.46,461602000000,5672310000000,8701.922,0,2153168,377801,0.479231672,-0.282946069
SAU,JPN,2006,270647.30,474473000000,5752850000000,8701.922,0,2153168,377801,2.209023141,0.249355116
SAU,JPN,2007,260156.65,483237000000,5848020000000,8701.922,0,2153168,377801,4.167823584,0.060039454
SAU,JPN,2008,245446.70,513438000000,5784070000000,8701.922,0,2153168,377801,9.870248168,1.380078862
SAU,JPN,2009,217047.0,502865000000,5470780000000,8701.922,0,2153168,377801,5.057222761,-1.35283673
SAU,JPN,2010,252602.44,528207000000,5700100000000,8701.922,0,2153168,377801,5.33941733,-0.719979429
SAU,JPN,2011,232653.89,581011000000,5693520000000,8701.922,0,2153168,377801,5.826216374,-0.267633601
SAU,JPN,2012,366233.79,612452000000,5778640000000,8701.922,0,2153168,377801,2.866270299,-0.051939058
SAU,JPN,2013,641203.73,628984000000,5894230000000,8701.922,0,2153168,377801,3.511042098,0.346440326
SAU,JPN,2014,786119.36,651958000000,5916320000000,8701.922,0,2153168,377801,2.241853488,2.761954083
SAU,JPN,2015,610490.6,678730000000,5996410000000,8701.922,0,2153168,377801,1.222693186,0.78951789
SAU,JPN,2016,706209.16,690069000000,6052670000000,8701.922,0,2153168,377801,2.053470768,-0.116666667
SAU,KOR,2000,155200.99,379223000000,710035000000,7557.272,0,2153168,99484,-1.124998385,2.259184779
SAU,KOR,2001,62692.87,374632000000,742166000000,7557.272,0,2153168,99484,-1.120948049,4.066419648
SAU,KOR,2002,140132.17,364070000000,797327000000,7557.272,0,2153168,99484,0.247186492,2.762511352
SAU,KOR,2003,326347.60,404999000000,820715000000,7557.272,0,2153168,99484,0.612195358,3.514879242
SAU,KOR,2004,442180.55,437231000000,860928000000,7557.272,0,2153168,99484,0.515507898,3.590591391
SAU,KOR,2005,700612.54,461602000000,894708000000,7557.272,0,2153168,99484,0.479231672,2.754090201
SAU,KOR,2006,511616.86,474473000000,941020000000,7557.272,0,2153168,99484,2.209023141,2.241847104
SAU,KOR,2007,578559.96,483237000000,992432000000,7557.272,0,2153168,99484,4.167823584,2.534846871
SAU,KOR,2008,649273.34,513438000000,1020510000000,7557.272,0,2153168,99484,9.870248168,4.673795957
SAU,KOR,2009,386024.99,502865000000,1027730000000,7557.272,0,2153168,99484,5.057222761,2.756686477
SAU,KOR,2010,466450.71,528207000000,1094500000000,7557.272,0,2153168,99484,5.33941733,2.939181359
SAU,KOR,2011,870380.82,581011000000,1134800000000,7557.272,0,2153168,99484,5.826216374,4.02584625
SAU,KOR,2012,974600.15,612452000000,1160810000000,7557.272,0,2153168,99484,2.866270299,2.187221208
SAU,KOR,2013,1356369.96,628984000000,1194430000000,7557.272,0,2153168,99484,3.511042098,1.301377058
SAU,KOR,2014,1371727.76,651958000000,1234340000000,7557.272,0,2153168,99484,2.241853488,1.274714702
SAU,KOR,2015,864887.48,678730000000,1268780000000,7557.272,0,2153168,99484,1.222693186,0.70620817
SAU,KOR,2016,697436.64,690069000000,1305950000000,7557.272,0,2153168,99484,2.053470768,0.971674764
SAU,MYS,2000,40809.11,379223000000,162523000000,6347.465,0,2153168,329758,-1.124998385,1.534740237
SAU,MYS,2001,63227.27,374632000000,163364000000,6347.465,0,2153168,329758,-1.120948049,1.416784732
SAU,MYS,2002,45287.7,364070000000,172171000000,6347.465,0,2153168,329758,0.247186492,1.807872463
SAU,MYS,2003,21896.56,404999000000,182138000000,6347.465,0,2153168,329758,0.612195358,1.089676326
SAU,MYS,2004,30408.83,437231000000,194493000000,6347.465,0,2153168,329758,0.515507898,1.421271159
SAU,MYS,2005,106126.74,461602000000,204863000000,6347.465,0,2153168,329758,0.479231672,2.975070927
SAU,MYS,2006,134409.49,474473000000,216305000000,6347.465,0,2153168,329758,2.209023141,3.609235642
SAU,MYS,2007,147612.67,483237000000,229929000000,6347.465,0,2153168,329758,4.167823584,2.027353178
SAU,MYS,2008,165562.34,513438000000,241039000000,6347.465,0,2153168,329758,9.870248168,5.440782211
SAU,MYS,2009,73616.07,502865000000,237391000000,6347.465,0,2153168,329758,5.057222761,0.583308406
SAU,MYS,2010,171089.54,528207000000,255017000000,6347.465,0,2153168,329758,5.33941733,1.622852356
SAU,MYS,2011,364036.45,581011000000,268517000000,6347.465,0,2153168,329758,5.826216374,3.174470922
SAU,MYS,2012,533717.73,612452000000,283214000000,6347.465,0,2153168,329758,2.866270299,1.663571025
SAU,MYS,2013,831884.50,628984000000,296507000000,6347.465,0,2153168,329758,3.511042098,2.105012312
SAU,MYS,2014,1483263.2,651958000000,314318000000,6347.465,0,2153168,329758,2.241853488,3.142990509
SAU,MYS,2015,1346608.08,678730000000,330321000000,6347.465,0,2153168,329758,1.222693186,2.104389802
SAU,MYS,2016,1285379.06,690069000000,344272000000,6347.465,0,2153168,329758,2.053470768,2.090566595
SAU,MEX,2000,213.06,379223000000,915216000000,13895.68,0,2153168,1967210,-1.124998385,9.491561494
SAU,MEX,2001,3979.20,374632000000,911515000000,13895.68,0,2153168,1967210,-1.120948049,6.367738062
SAU,MEX,2002,3184.27,364070000000,911152000000,13895.68,0,2153168,1967210,0.247186492,5.030727332
SAU,MEX,2003,6387.47,404999000000,924331000000,13895.68,0,2153168,1967210,0.612195358,4.546900121
SAU,MEX,2004,627.20,437231000000,960570000000,13895.68,0,2153168,1967210,0.515507898,4.688408848
SAU,MEX,2005,3792.53,461602000000,982738000000,13895.68,0,2153168,1967210,0.479231672,3.988057146
SAU,MEX,2006,6832.85,474473000000,1026910000000,13895.68,0,2153168,1967210,2.209023141,3.629467624
SAU,MEX,2007,2450.66,483237000000,1050440000000,13895.68,0,2153168,1967210,4.167823584,3.966849055
SAU,MEX,2008,32811.24,513438000000,1062460000000,13895.68,0,2153168,1967210,9.870248168,5.124982746
SAU,MEX,2009,5836.28,502865000000,1006300000000,13895.68,0,2153168,1967210,5.057222761,5.297355842
SAU,MEX,2010,25809.63,528207000000,1057800000000,13895.68,0,2153168,1967210,5.33941733,4.156727227
SAU,MEX,2011,37811.24,581011000000,1096550000000,13895.68,0,2153168,1967210,5.826216374,3.407378246
SAU,MEX,2012,37143.24,612452000000,1136490000000,13895.68,0,2153168,1967210,2.866270299,4.111509811
SAU,MEX,2013,53273.93,628984000000,1151880000000,13895.68,0,2153168,1967210,3.511042098,3.806390697
SAU,MEX,2014,12034.68,651958000000,1184180000000,13895.68,0,2153168,1967210,2.241853488,4.018616081
SAU,MEX,2015,13296.01,678730000000,1223120000000,13895.68,0,2153168,1967210,1.222693186,2.72064065
SAU,MEX,2016,95659.76,690069000000,1258560000000,13895.68,0,2153168,1967210,2.053470768,2.821707847
SAU,NLD,2000,229292.55,379223000000,734694000000,4669.672,0,2153168,41863,-1.124998385,2.360522338
SAU,NLD,2001,278341.14,374632000000,750301000000,4669.672,0,2153168,41863,-1.120948049,4.155841272
SAU,NLD,2002,212411.46,364070000000,751079000000,4669.672,0,2153168,41863,0.247186492,3.287531047
SAU,NLD,2003,232156.82,404999000000,753211000000,4669.672,0,2153168,41863,0.612195358,2.09199839
SAU,NLD,2004,327745.20,437231000000,768507000000,4669.672,0,2153168,41863,0.515507898,1.263647392
SAU,NLD,2005,463807.50,461602000000,785109000000,4669.672,0,2153168,41863,0.479231672,1.688130179
SAU,NLD,2006,654125.17,474473000000,812735000000,4669.672,0,2153168,41863,2.209023141,1.101501065
SAU,NLD,2007,531195.49,483237000000,842793000000,4669.672,0,2153168,41863,4.167823584,1.613858598
SAU,NLD,2008,584718.86,513438000000,857113000000,4669.672,0,2153168,41863,9.870248168,2.486501983
SAU,NLD,2009,337687.32,502865000000,824820000000,4669.672,0,2153168,41863,5.057222761,1.18977687
SAU,NLD,2010,518535.84,528207000000,846555000000,4669.672,0,2153168,41863,5.33941733,1.275305696
SAU,NLD,2011,651997.34,581011000000,859687000000,4669.672,0,2153168,41863,5.826216374,2.341070178
SAU,NLD,2012,653309.08,612452000000,850829000000,4669.672,0,2153168,41863,2.866270299,2.455547653
SAU,NLD,2013,476427.26,628984000000,849721000000,4669.672,0,2153168,41863,3.511042098,2.506898527
SAU,NLD,2014,400332.2,651958000000,861816000000,4669.672,0,2153168,41863,2.241853488,0.97603508
SAU,NLD,2015,340966.02,678730000000,878701000000,4669.672,0,2153168,41863,1.222693186,0.600248147
SAU,NLD,2016,418347.36,690069000000,897959000000,4669.672,0,2153168,41863,2.053470768,0.316666667
SAU,NGA,2000,6050.14,379223000000,169200000000,4532.161,0,2153168,923768,-1.124998385,6.933292156
SAU,NGA,2001,18870.95,374632000000,179213000000,4532.161,0,2153168,923768,-1.120948049,18.87364621
SAU,NGA,2002,14407.75,364070000000,206685000000,4532.161,0,2153168,923768,0.247186492,12.8765792
SAU,NGA,2003,21820.82,404999000000,221870000000,4532.161,0,2153168,923768,0.612195358,14.03178361
SAU,NGA,2004,40539.78,437231000000,242394000000,4532.161,0,2153168,923768,0.515507898,14.99803382
SAU,NGA,2005,44315.76,461602000000,258001000000,4532.161,0,2153168,923768,0.479231672,17.86349337
SAU,NGA,2006,57696.4,474473000000,273634000000,4532.161,0,2153168,923768,2.209023141,8.239526517
SAU,NGA,2007,61526.84,483237000000,291670000000,4532.161,0,2153168,923768,4.167823584,5.382223652
SAU,NGA,2008,65824.61,513438000000,311400000000,4532.161,0,2153168,923768,9.870248168,11.57798352
SAU,NGA,2009,52142.02,502865000000,336427000000,4532.161,0,2153168,923768,5.057222761,11.53767275
SAU,NGA,2010,135750.03,528207000000,363360000000,4532.161,0,2153168,923768,5.33941733,13.72020184
SAU,NGA,2011,222353.07,581011000000,382647000000,4532.161,0,2153168,923768,5.826216374,10.84002754
SAU,NGA,2012,155524.72,612452000000,398833000000,4532.161,0,2153168,923768,2.866270299,12.21778174
SAU,NGA,2013,222983.21,628984000000,425440000000,4532.161,0,2153168,923768,3.511042098,8.475827285
SAU,NGA,2014,237121.16,651958000000,452285000000,4532.161,0,2153168,923768,2.241853488,8.062485824
SAU,NGA,2015,152848.19,678730000000,464282000000,4532.161,0,2153168,923768,1.222693186,9.009387183
SAU,NGA,2016,185064.11,690069000000,456775000000,4532.161,0,2153168,923768,2.053470768,15.67534055
SAU,PAK,2000,314909.46,379223000000,117555000000,2742.321,0,2153168,882872,-1.124998385,4.366664513
SAU,PAK,2001,145460.44,374632000000,119886000000,2742.321,0,2153168,882872,-1.120948049,3.148261446
SAU,PAK,2002,129714.56,364070000000,123751000000,2742.321,0,2153168,882872,0.247186492,3.290344726
SAU,PAK,2003,163511.67,404999000000,129749000000,2742.321,0,2153168,882872,0.612195358,2.914134701
SAU,PAK,2004,256104.3,437231000000,139309000000,2742.321,0,2153168,882872,0.515507898,7.444624693
SAU,PAK,2005,338694.84,461602000000,149991000000,2742.321,0,2153168,882872,0.479231672,9.06332737
SAU,PAK,2006,335186.22,474473000000,159256000000,2742.321,0,2153168,882872,2.209023141,7.921084401
SAU,PAK,2007,404125.74,483237000000,166953000000,2742.321,0,2153168,882872,4.167823584,7.598684411
SAU,PAK,2008,534573.46,513438000000,169794000000,2742.321,0,2153168,882872,9.870248168,20.28612109
SAU,PAK,2009,434190.64,502865000000,174602000000,2742.321,0,2153168,882872,5.057222761,13.64776506
SAU,PAK,2010,666913.,528207000000,177407000000,2742.321,0,2153168,882872,5.33941733,13.88113926
SAU,PAK,2011,787110.8,581011000000,182283000000,2742.321,0,2153168,882872,5.826216374,11.91676947
SAU,PAK,2012,786249.51,612452000000,188675000000,2742.321,0,2153168,882872,2.866270299,9.682351861
SAU,PAK,2013,831495.70,628984000000,196970000000,2742.321,0,2153168,882872,3.511042098,7.692156119
SAU,PAK,2014,980270.1,651958000000,206178000000,2742.321,0,2153168,882872,2.241853488,7.189384028
SAU,PAK,2015,853157.06,678730000000,215933000000,2742.321,0,2153168,882872,1.222693186,2.529328173
SAU,PAK,2016,747114.35,690069000000,227867000000,2742.321,0,2153168,882872,2.053470768,3.765119164
SAU,RUS,2000,42.,379223000000,951559000000,3539.516,0,2153168,17075400,-1.124998385,20.79876066
SAU,RUS,2001,1756.26,374632000000,1000010000000,3539.516,0,2153168,17075400,-1.120948049,21.47700721
SAU,RUS,2002,6514.94,364070000000,1047450000000,3539.516,0,2153168,17075400,0.247186492,15.78873079
SAU,RUS,2003,70.13,404999000000,1123870000000,3539.516,0,2153168,17075400,0.612195358,13.66329302
SAU,RUS,2004,255.46,437231000000,1204520000000,3539.516,0,2153168,17075400,0.515507898,10.88861573
SAU,RUS,2005,7856.79,461602000000,1281320000000,3539.516,0,2153168,17075400,0.479231672,12.68530395
SAU,RUS,2006,4803.2,474473000000,1385790000000,3539.516,0,2153168,17075400,2.209023141,9.668654548
SAU,RUS,2007,7303.71,483237000000,1504070000000,3539.516,0,2153168,17075400,4.167823584,9.007298689
SAU,RUS,2008,9941.87,513438000000,1583000000000,3539.516,0,2153168,17075400,9.870248168,14.11076778
SAU,RUS,2009,14557.65,502865000000,1459200000000,3539.516,0,2153168,17075400,5.057222761,11.64732958
SAU,RUS,2010,14527.48,528207000000,1524920000000,3539.516,0,2153168,17075400,5.33941733,6.849392303
SAU,RUS,2011,38102.98,581011000000,1605510000000,3539.516,0,2153168,17075400,5.826216374,8.440464859
SAU,RUS,2012,45407.25,612452000000,1664200000000,3539.516,0,2153168,17075400,2.866270299,5.074743008
SAU,RUS,2013,32303.50,628984000000,1693920000000,3539.516,0,2153168,17075400,3.511042098,6.754668339
SAU,RUS,2014,40383.94,651958000000,1706430000000,3539.516,0,2153168,17075400,2.241853488,7.8201697
SAU,RUS,2015,15249.08,678730000000,1658160000000,3539.516,0,2153168,17075400,1.222693186,15.53439599
SAU,RUS,2016,12554.30,690069000000,1654440000000,3539.516,0,2153168,17075400,2.053470768,7.042437254
SAU,SGP,2000,195884.24,379223000000,134491000000,6654.987,0,2153168,646,-1.124998385,1.361623924
SAU,SGP,2001,300294.24,374632000000,133211000000,6654.987,0,2153168,646,-1.120948049,0.997197956
SAU,SGP,2002,349248.43,364070000000,138821000000,6654.987,0,2153168,646,0.247186492,-0.391676867
SAU,SGP,2003,412979.71,404999000000,144978000000,6654.987,0,2153168,646,0.612195358,0.5079053
SAU,SGP,2004,652465.88,437231000000,158822000000,6654.987,0,2153168,646,0.515507898,1.662727199
SAU,SGP,2005,978005.4,461602000000,170717000000,6654.987,0,2153168,646,0.479231672,0.425106277
SAU,SGP,2006,1050461.53,474473000000,185843000000,6654.987,0,2153168,646,2.209023141,0.96304741
SAU,SGP,2007,1247712.21,483237000000,202776000000,6654.987,0,2153168,646,4.167823584,2.104925808
SAU,SGP,2008,1055560.78,513438000000,206401000000,6654.987,0,2153168,646,9.870248168,6.627997246
SAU,SGP,2009,1106673.02,502865000000,205155000000,6654.987,0,2153168,646,5.057222761,0.596873455
SAU,SGP,2010,2110892.23,528207000000,236422000000,6654.987,0,2153168,646,5.33941733,2.823277186
SAU,SGP,2011,3117127.89,581011000000,251436000000,6654.987,0,2153168,646,5.826216374,5.247910208
SAU,SGP,2012,3390910.63,612452000000,261703000000,6654.987,0,2153168,646,2.866270299,4.575959852
SAU,SGP,2013,3277136.09,628984000000,275079000000,6654.987,0,2153168,646,3.511042098,2.358601146
SAU,SGP,2014,3563870.00,651958000000,285763000000,6654.987,0,2153168,646,2.241853488,1.024982528
SAU,SGP,2015,2268300.70,678730000000,292167000000,6654.987,0,2153168,646,1.222693186,-0.522752485
SAU,SGP,2016,2287642.49,690069000000,299170000000,6654.987,0,2153168,646,2.053470768,-0.532286132
SAU,ZAF,2000,47984.32,379223000000,267001000000,5951.747,0,2153168,1219912,-1.124998385,5.338951583
SAU,ZAF,2001,71941.42,374632000000,274210000000,5951.747,0,2153168,1219912,-1.120948049,5.701904835
SAU,ZAF,2002,84908.37,364070000000,284357000000,5951.747,0,2153168,1219912,0.247186492,9.494706671
SAU,ZAF,2003,95711.05,404999000000,292743000000,5951.747,0,2153168,1219912,0.612195358,5.679418064
SAU,ZAF,2004,161048.46,437231000000,306076000000,5951.747,0,2153168,1219912,0.515507898,-0.692030138
SAU,ZAF,2005,156606.5,461602000000,322228000000,5951.747,0,2153168,1219912,0.479231672,2.062852225
SAU,ZAF,2006,194714.2,474473000000,340285000000,5951.747,0,2153168,1219912,2.209023141,3.243901675
SAU,ZAF,2007,238815.69,483237000000,358526000000,5951.747,0,2153168,1219912,4.167823584,6.17781207
SAU,ZAF,2008,302321.97,513438000000,369967000000,5951.747,0,2153168,1219912,9.870248168,10.05528203
SAU,ZAF,2009,203107.32,502865000000,364276000000,5951.747,0,2153168,1219912,5.057222761,7.264562145
SAU,ZAF,2010,304916.91,528207000000,375349000000,5951.747,0,2153168,1219912,5.33941733,4.063538973
SAU,ZAF,2011,408475.44,581011000000,387677000000,5951.747,0,2153168,1219912,5.826216374,5.017157733
SAU,ZAF,2012,489411.54,612452000000,396257000000,5951.747,0,2153168,1219912,2.866270299,5.723943662
SAU,ZAF,2013,470688.05,628984000000,406105000000,5951.747,0,2153168,1219912,3.511042098,5.776404135
SAU,ZAF,2014,517150.28,651958000000,413606000000,5951.747,0,2153168,1219912,2.241853488,6.136020151
SAU,ZAF,2015,392377.29,678730000000,418898000000,5951.747,0,2153168,1219912,1.222693186,4.509208278
SAU,ZAF,2016,297261.07,690069000000,421266000000,5951.747,0,2153168,1219912,2.053470768,6.594604415
SAU,ESP,2000,62196.87,379223000000,1149490000000,4975.897,0,2153168,505954,-1.124998385,3.433516755
SAU,ESP,2001,157860.99,374632000000,1195480000000,4975.897,0,2153168,505954,-1.120948049,3.589834949
SAU,ESP,2002,185154.89,364070000000,1229910000000,4975.897,0,2153168,505954,0.247186492,3.065765372
SAU,ESP,2003,187477.56,404999000000,1269120000000,4975.897,0,2153168,505954,0.612195358,3.039233684
SAU,ESP,2004,248284.57,437231000000,1309300000000,4975.897,0,2153168,505954,0.515507898,3.03920165
SAU,ESP,2005,289268.53,461602000000,1358050000000,4975.897,0,2153168,505954,0.479231672,3.368453988
SAU,ESP,2006,273908.98,474473000000,1414740000000,4975.897,0,2153168,505954,2.209023141,3.515374911
SAU,ESP,2007,259361.55,483237000000,1468060000000,4975.897,0,2153168,505954,4.167823584,2.787030473
SAU,ESP,2008,294179.56,513438000000,1484470000000,4975.897,0,2153168,505954,9.870248168,4.075660764
SAU,ESP,2009,172362.79,502865000000,1431420000000,4975.897,0,2153168,505954,5.057222761,-0.287996835
SAU,ESP,2010,340364.95,528207000000,1431620000000,4975.897,0,2153168,505954,5.33941733,1.79988133
